Time (s),EEG
0.07900790079007901,-0.05409782558305553
0.08000800080008001,-0.04720499445195635
0.081008100810081,-0.035688262743784324
0.082008200820082,-0.05446482657364234
0.08300830083008301,-0.048719288885075374
0.08400840084008401,-0.040655345370897454
0.085008500850085,-0.04056149099537065
0.086008600860086,-0.030209587325808036
0.08700870087008701,-0.02653678307634061
0.08800880088008801,-0.03135133687839501
0.089008900890089,-0.027440375093551996
0.09000900090009001,-0.024821788053537314
0.09100910091009101,-0.010866415344595242
0.09200920092009202,-0.029160258570512704
0.093009300930093,-0.013766447576416162
0.09400940094009401,-0.011408021451198565
0.09500950095009501,-0.030954874323342464
0.096009600960096,-0.011097388681199149
0.09700970097009701,-0.017842847334810067
0.09800980098009801,-0.014693068508609464
0.09900990099009901,-0.010379508791758507
0.1000100010001,0.0001392767587518079
0.10101010101010101,-0.016641016832810027
0.10201020102010201,0.011592463347593233
0.10301030103010302,0.005609561966539103
0.104010401040104,0.008638982161331459
0.10501050105010501,0.024726281435599354
0.10601060106010601,0.013053265987857197
0.10701070107010702,0.012790966137614672
0.10801080108010801,0.023027462856089802
0.10901090109010901,0.0184410085904909
0.11001100110011001,0.04950502407678717
0.11101110111011102,0.060269331527898415
0.11201120112011201,0.060057781660841296
0.11301130113011301,0.024332721202113362
0.11401140114011402,0.041706209474538555
0.115011501150115,0.051168277248536675
0.11601160116011601,0.022179266233784953
0.11701170117011701,0.04628458695250909
0.11801180118011802,0.038790248913230074
0.11901190119011901,0.03456723466619382
0.12001200120012001,0.0433377812712646
0.12101210121012101,0.0678836778682497
0.12201220122012202,0.043157827426420346
0.12301230123012301,0.06244091303126058
0.12401240124012401,0.05325192596301159
0.125012501250125,0.034070952891736915
0.126012601260126,0.05042463934038778
0.127012701270127,0.04012409055018102
0.128012801280128,0.04103049832985717
0.12901290129012902,0.03740786781838143
0.13001300130013002,0.05258449356403312
0.13101310131013102,0.05151232932607138
0.132013201320132,0.03573646996697297
0.133013301330133,0.046054204734469986
0.134013401340134,0.042678214065794244
0.135013501350135,0.03466909260054972
0.13601360136013602,0.04555696990263663
0.13701370137013702,0.04189051960217598
0.13801380138013802,0.03280744298142708
0.13901390139013903,0.024746842140196703
0.14001400140014,0.014269202868886572
0.141014101410141,0.029771820046070686
0.142014201420142,0.028748112626753423
0.14301430143014301,0.02987912096464303
0.14401440144014402,0.0267424758846944
0.14501450145014502,0.013606300732298104
0.14601460146014603,0.01789886490708493
0.147014701470147,0.02400358018358889
0.148014801480148,0.019096620425631098
0.149014901490149,0.009661635612551865
0.15001500150015,-0.015521101861429494
0.15101510151015102,-0.007486972808393598
0.15201520152015202,0.009136676485060745
0.15301530153015303,-0.013719336312057165
0.15401540154015403,-0.007772983749263216
0.155015501550155,-0.015744373213557684
0.156015601560156,-0.007986149605016606
0.157015701570157,-0.015953527955120374
0.15801580158015802,-0.016242090896584148
0.15901590159015902,-0.04176763290858832
0.16001600160016002,-0.042186922806578625
0.16101610161016103,-0.046399425129780895
0.162016201620162,-0.03153960063579035
0.163016301630163,-0.039114529421671776
0.164016401640164,-0.047996383882017414
0.16501650165016502,-0.043077397062842485
0.16601660166016602,-0.03888798274444178
0.16701670167016702,-0.060224830164839316
0.16801680168016803,-0.05182155444775329
0.16901690169016903,-0.06121387397188516
0.17001700170017,-0.04929705189248859
0.171017101710171,-0.02903126094528126
0.172017201720172,-0.04010647902105578
0.17301730173017302,-0.0436311464538866
0.17401740174017402,-0.049141618051431954
0.17501750175017503,-0.06034246991682328
0.17601760176017603,-0.045533729422108926
0.177017701770177,-0.04502177601559296
0.178017801780178,-0.04060626015203443
0.179017901790179,-0.05351230966521253
0.18001800180018002,-0.03938528001106653
0.18101810181018102,-0.03545132492079814
0.18201820182018202,-0.05544081846386988
0.18301830183018303,-0.04145415973235142
0.18401840184018403,-0.054860212759982874
0.185018501850185,-0.04402753909954399
0.186018601860186,-0.029502666715318607
0.18701870187018702,-0.021743713546451097
0.18801880188018802,-0.04488990338385447
0.18901890189018902,-0.03718253685580924
0.19001900190019003,-0.025328330610846415
0.19101910191019103,-0.021565547153807027
0.192019201920192,-0.011349110546175736
0.193019301930193,-0.02544023797736613
0.19401940194019401,-0.022183762046906415
0.19501950195019502,-0.00960178914736775
0.19601960196019602,-0.0023662497657300757
0.19701970197019703,-0.021331536107723932
0.19801980198019803,-0.02056389370787662
0.19901990199019903,0.00602822158856996
0.2000200020002,-0.0003134764937922306
0.201020102010201,-0.009617817258720225
0.20202020202020202,0.001628875218852699
0.20302030203020302,0.023001285653748982
0.20402040204020402,0.006772106181636738
0.20502050205020503,0.010466910762317164
0.20602060206020603,0.04489269973680583
0.20702070207020704,0.021971235978102622
0.208020802080208,0.04004253737501691
0.20902090209020902,0.015176354458251174
0.21002100210021002,0.033531966818197895
0.21102110211021102,0.044688279919764
0.21202120212021203,0.018761405683730255
0.21302130213021303,0.04805921154781908
0.21402140214021403,0.03411501225479856
0.215021502150215,0.03135578207093079
0.21602160216021601,0.06336291613135489
0.21702170217021702,0.034169350207720176
0.21802180218021802,0.04115453940144925
0.21902190219021903,0.05484417096965804
0.22002200220022003,0.03646956304536786
0.22102210221022103,0.027815599210867605
0.22202220222022204,0.0361266700973474
0.223022302230223,0.04346008931232527
0.22402240224022402,0.04553841406164636
0.22502250225022502,0.05895755820746175
0.22602260226022602,0.05064980813390366
0.22702270227022703,0.023758088439802268
0.22802280228022803,0.05876364764846793
0.22902290229022904,0.04571280210218377
0.23002300230023,0.05105901025181057
0.23102310231023102,0.04518893359366202
0.23202320232023202,0.042075512053654986
0.23302330233023302,0.03629622428715999
0.23402340234023403,0.03810902154685392
0.23502350235023503,0.026355953235354612
0.23602360236023603,0.053989571547781244
0.23702370237023704,0.04374714694377816
0.23802380238023801,0.02570034792413326
0.23902390239023902,0.028044044006283225
0.24002400240024002,0.0317522136261746
0.24102410241024103,0.04990753880919277
0.24202420242024203,0.02603193681910406
0.24302430243024303,0.020381431432006193
0.24402440244024404,0.021726842076170195
0.245024502450245,0.022839957258944433
0.24602460246024602,0.017575280773664794
0.24702470247024702,-0.012755361285148344
0.24802480248024802,0.00287624748288746
0.24902490249024903,0.01292680697274115
0.25002500250025,0.005714491258230318
0.251025102510251,0.0055597515508306865
0.252025202520252,-0.009946485715031431
0.253025302530253,-0.017494910453798716
0.254025402540254,-0.01088698728680517
0.255025502550255,-0.011584898059831344
0.256025602560256,-0.0029858046667422724
0.25702570257025703,-0.01717233550476896
0.25802580258025803,-0.02145294306551551
0.25902590259025904,-0.01809489459992122
0.26002600260026004,-0.03225905527721437
0.26102610261026105,-0.02100931374931983
0.26202620262026205,-0.025815115184012777
0.26302630263026305,-0.03511963112977972
0.264026402640264,-0.04483978772934059
0.265026502650265,-0.031422188967587084
0.266026602660266,-0.06018501034548782
0.267026702670267,-0.03383823176019628
0.268026802680268,-0.035766678972172866
0.269026902690269,-0.04049573914738783
0.27002700270027,-0.03801956963146183
0.27102710271027103,-0.04584802938731906
0.27202720272027203,-0.05413600668350392
0.27302730273027304,-0.05981866825071173
0.27402740274027404,-0.04514696159411375
0.27502750275027504,-0.049391130320860746
0.27602760276027605,-0.04966865396574995
0.27702770277027705,-0.07103253621243547
0.27802780278027805,-0.05709836026513408
0.279027902790279,-0.04701056482268361
0.28002800280028,-0.041207868304587725
0.281028102810281,-0.04175992893733715
0.282028202820282,-0.035517855439497974
0.283028302830283,-0.043064418345953405
0.284028402840284,-0.04406207400785319
0.285028502850285,-0.032879679203172016
0.28602860286028603,-0.045036207293658564
0.28702870287028703,-0.036199281553120084
0.28802880288028804,-0.03511428737874654
0.28902890289028904,-0.02864687000897577
0.29002900290029004,-0.025839548502821812
0.29102910291029105,-0.0034531344025981424
0.29202920292029205,-0.02897633004909172
0.29302930293029306,-0.02395690913551546
0.294029402940294,-0.029239493083462024
0.295029502950295,-0.0284788892516065
0.296029602960296,-0.014280998447275
0.297029702970297,-0.024174530335336675
0.298029802980298,-0.004027093550184206
0.299029902990299,-0.010231969332239438
0.3000300030003,0.010557292416219898
0.30103010301030103,0.010165332906308121
0.30203020302030203,0.004652514611591652
0.30303030303030304,0.015191879512510675
0.30403040304030404,0.007374710282174578
0.30503050305030505,0.011460031055232887
0.30603060306030605,0.00014867977950961536
0.30703070307030705,0.0038939816438831494
0.30803080308030806,0.023289980097203913
0.309030903090309,0.031591831900824124
0.31003100310031,0.049887265292021386
0.311031103110311,0.029769336318200862
0.312031203120312,0.0317438722972762
0.313031303130313,0.023356622681708933
0.314031403140314,0.031922676274920334
0.31503150315031503,0.04431671639851909
0.31603160316031603,0.03938668648835644
0.31703170317031704,0.04876748728197592
0.31803180318031804,0.030866272733055138
0.31903190319031904,0.04682403825783937
0.32003200320032005,0.058789642094979534
0.32103210321032105,0.054837409593929916
0.32203220322032206,0.023379760271598878
0.32303230323032306,0.046357402637318176
0.324032403240324,0.06429267036315754
0.325032503250325,0.03508762398333005
0.326032603260326,0.07652611346303138
0.327032703270327,0.046564189075991885
0.328032803280328,0.05064341378344947
0.329032903290329,0.05787980165049246
0.33003300330033003,0.03738067482073456
0.33103310331033103,0.04519573962486811
0.33203320332033204,0.05428982262407747
0.33303330333033304,0.04417654094371693
0.33403340334033405,0.050506384510400446
0.33503350335033505,0.0364436151210014
0.33603360336033605,0.023845817285692766
0.33703370337033706,0.041834136576668714
0.33803380338033806,0.034589663902308915
0.339033903390339,0.028576995903911103
0.34003400340034,0.033251950008117356
0.341034103410341,0.033958143198169775
0.342034203420342,0.033986633397119964
0.343034303430343,0.016148129996106875
0.344034403440344,0.031044883685759406
0.34503450345034503,0.020692814850190235
0.34603460346034604,0.0058026124582009255
0.34703470347034704,0.012984823452104008
0.34803480348034804,0.009099903841955477
0.34903490349034905,0.0001424240114554871
0.35003500350035005,-0.0006304192650482144
0.35103510351035105,0.018896468592495014
0.35203520352035206,-0.00019594430145418885
0.35303530353035306,-0.027456752301189432
0.354035403540354,-0.02499424426190601
0.355035503550355,-0.004770901683063695
0.356035603560356,-0.011126236675943108
0.357035703570357,-0.025251282975192964
0.358035803580358,-0.020791095728182604
0.35903590359035903,-0.02652345002797375
0.36003600360036003,-0.0348336026245482
0.36103610361036104,-0.029348131820441353
0.36203620362036204,-0.03384729995475398
0.36303630363036304,-0.03992165407542168
0.36403640364036405,-0.039742679557940495
0.36503650365036505,-0.02875877614472576
0.36603660366036606,-0.03844986638753492
0.36703670367036706,-0.0429492970445096
0.36803680368036806,-0.04505189425444493
0.369036903690369,-0.0442442311957671
0.37003700370037,-0.02588765479425217
0.371037103710371,-0.061287146864309694
0.372037203720372,-0.06178889055698423
0.373037303730373,-0.06592323966718357
0.37403740374037403,-0.03852041918784194
0.37503750375037503,-0.044778972648305784
0.37603760376037604,-0.07109409671710942
0.37703770377037704,-0.05494601154039245
0.37803780378037805,-0.037248576797078325
0.37903790379037905,-0.05451322144897288
0.38003800380038005,-0.0654257732965201
0.38103810381038106,-0.028731706995478955
0.38203820382038206,-0.04428705361539197
0.38303830383038306,-0.04551078753215711
0.384038403840384,-0.04229331393164043
0.385038503850385,-0.02576804942214838
0.386038603860386,-0.05196108854487408
0.387038703870387,-0.02091948993638975
0.38803880388038803,-0.02561789185658872
0.38903890389038903,-0.03231253099452389
0.39003900390039004,-0.026608162992294744
0.39103910391039104,-0.009835970366928338
0.39203920392039204,-0.033362306786398635
0.39303930393039305,-0.023636446708974895
0.39403940394039405,-0.02679945783138949
0.39503950395039505,-0.019675562795256035
0.39603960396039606,-0.006931283871592741
0.39703970397039706,-0.021766282786471816
0.39803980398039807,-0.009064697213070037
0.39903990399039907,-0.009500203854870708
0.4000400040004,-0.012206381935184685
0.401040104010401,0.011249129386673292
0.402040204020402,-0.0017778941839436358
0.40304030403040303,0.009456900862634138
0.40404040404040403,0.021774535377907463
0.40504050405040504,0.02742398820973364
0.40604060406040604,0.03772179238650121
0.40704070407040704,0.025968172506230333
0.40804080408040805,0.028580720105608574
0.40904090409040905,0.019805056693989458
0.41004100410041006,0.027848665569241628
0.41104110411041106,0.015748179374883414
0.41204120412041206,0.032920438922962474
0.41304130413041307,0.04082859652280297
0.41404140414041407,0.031768862110914384
0.415041504150415,0.04583652488530348
0.416041604160416,0.028871631248325903
0.417041704170417,0.0312477337879671
0.41804180418041803,0.03880388195050099
0.41904190419041903,0.04738350231436153
0.42004200420042004,0.039784468670185716
0.42104210421042104,0.04576937677540905
0.42204220422042205,0.03565480461224546
0.42304230423042305,0.05713269105555979
0.42404240424042405,0.0669973777093218
0.42504250425042506,0.03542891620993017
0.42604260426042606,0.044709215766951554
0.42704270427042706,0.06121666395015888
0.42804280428042807,0.05023316473233623
0.4290429042904291,0.06822262574986876
0.43004300430043,0.04145844366520503
0.431043104310431,0.03906882931865479
0.43204320432043203,0.05409000106605044
0.43304330433043303,0.04547280520561256
0.43404340434043404,0.032090074656798306
0.43504350435043504,0.05179498526288075
0.43604360436043604,0.03494486982445926
0.43704370437043705,0.034475602361806995
0.43804380438043805,0.024238565265078067
0.43904390439043905,0.041113773951981916
0.44004400440044006,0.01549296659263885
0.44104410441044106,0.018698569258078307
0.44204420442044207,0.027839421171498707
0.44304430443044307,0.02180315244655333
0.4440444044404441,0.015502031726485378
0.445044504450445,0.023719996007231122
0.446044604460446,-0.002179823900903202
0.44704470447044703,-0.004582754775088011
0.44804480448044803,-0.013559970142131708
0.44904490449044904,0.006839358115450068
0.45004500450045004,-0.012051730926322963
0.45104510451045104,-0.005947636438890512
0.45204520452045205,-0.005024548916387962
0.45304530453045305,-0.01808906156879137
0.45404540454045406,-0.0001358719946291942
0.45504550455045506,-0.01485443840668306
0.45604560456045606,-0.027500984984167556
0.45704570457045707,-0.01678871273074946
0.45804580458045807,-0.011488875590476537
0.4590459045904591,-0.0382693051442154
0.46004600460046,-0.03485847290520789
0.461046104610461,-0.013601991396322396
0.46204620462046203,-0.034630443135331306
0.46304630463046303,-0.03538459367802597
0.46404640464046404,-0.041815061787983575
0.46504650465046504,-0.051270390485447945
0.46604660466046605,-0.058475760666026694
0.46704670467046705,-0.056838307474019176
0.46804680468046805,-0.009447154728696505
0.46904690469046906,-0.032673963150960106
0.47004700470047006,-0.05290385254967902
0.47104710471047107,-0.049820707203194675
0.47204720472047207,-0.03983909846237742
0.4730473047304731,-0.04574339785109234
0.4740474047404741,-0.07174657861343749
0.475047504750475,-0.050431720810484026
0.47604760476047603,-0.05402104993028731
0.47704770477047703,-0.04373662781106175
0.47804780478047804,-0.04340429729866248
0.47904790479047904,-0.04386730478984306
0.48004800480048004,-0.025312021814158654
0.48104810481048105,-0.06226269310296051
0.48204820482048205,-0.03744103234466836
0.48304830483048306,-0.050978023809693684
0.48404840484048406,-0.04755241307794606
0.48504850485048506,-0.03604553993315891
0.48604860486048607,-0.03734459197492981
0.48704870487048707,-0.0345575380515348
0.4880488048804881,-0.028475434238887317
0.4890489048904891,-0.015726837282650393
0.49004900490049,-0.0324276397752965
0.49104910491049103,-0.02363837219795087
0.49204920492049203,-0.02105179784721731
0.49304930493049304,-0.03010372774168711
0.49404940494049404,-0.028955467074885943
0.49504950495049505,-0.017977269937528566
0.49604960496049605,-0.0037294850684038323
0.49704970497049705,-0.018840758159698406
0.49804980498049806,-0.0066221957074112546
0.49904990499049906,-0.009407579555342743
0.5000500050005,-0.007133367915520102
0.5010501050105011,0.003954939492390048
0.502050205020502,0.00634409537287585
0.5030503050305031,0.01798601755862407
0.504050405040504,0.0192726015933171
0.5050505050505051,0.012416499270940342
0.506050605060506,0.02562955658763973
0.5070507050705071,0.03222417842927641
0.508050805080508,0.029883530126976355
0.5090509050905091,0.018007736596750614
0.51005100510051,0.018921776074516554
0.5110511051105111,0.03988701024358547
0.512051205120512,0.032500668830390135
0.513051305130513,0.024810918398295377
0.5140514051405141,0.04032993332812898
0.515051505150515,0.037092860442349614
0.5160516051605161,0.04094066941499277
0.517051705170517,0.048439942207012844
0.5180518051805181,0.03199659618794572
0.519051905190519,0.03496309716458726
0.5200520052005201,0.03711162736593984
0.521052105210521,0.06125955768824939
0.5220522052205221,0.05537254979659255
0.523052305230523,0.05525648289815515
0.5240524052405241,0.05461711642991283
0.525052505250525,0.04823165750907308
0.5260526052605261,0.05840353029972938
0.527052705270527,0.04676092083978876
0.528052805280528,0.06388037355396892
0.5290529052905291,0.048788269772785504
0.53005300530053,0.04590404846722385
0.5310531053105311,0.04183557531303206
0.532053205320532,0.039824828616386365
0.5330533053305331,0.04349971972460143
0.534053405340534,0.02788784580778174
0.5350535053505351,0.05257643318094436
0.536053605360536,0.03440887071722587
0.5370537053705371,0.050761126470337405
0.538053805380538,0.03864238301484016
0.5390539053905391,0.035362588768493075
0.54005400540054,0.017010308433949482
0.5410541054105411,0.015574270904842863
0.5420542054205421,0.02955627742238994
0.543054305430543,0.019358585952186202
0.5440544054405441,0.027251432566317436
0.545054505450545,0.00022218288087950608
0.5460546054605461,0.014843401498930712
0.547054705470547,0.008540944913699194
0.5480548054805481,0.012141165907276869
0.549054905490549,-0.0011466817450075167
0.5500550055005501,-0.015919725686845666
0.551055105510551,-0.002543383145072419
0.5520552055205521,-0.0091721425432583
0.553055305530553,-0.011348854960568394
0.5540554055405541,-0.006784575866861167
0.555055505550555,-0.015235325450098548
0.5560556055605561,-0.012535233996454197
0.5570557055705571,-0.020713246576702343
0.558055805580558,-0.025323074938228055
0.5590559055905591,-0.023960572239135274
0.56005600560056,-0.030407792496919515
0.5610561056105611,-0.03500940902221467
0.562056205620562,-0.0276984948680196
0.5630563056305631,-0.04057734259697004
0.564056405640564,-0.03040265366323729
0.5650565056505651,-0.05044639192432451
0.566056605660566,-0.03124328111700205
0.5670567056705671,-0.055317152006861076
0.568056805680568,-0.04931758023221313
0.5690569056905691,-0.05179119922863769
0.57005700570057,-0.04295733736954396
0.5710571057105711,-0.031654183410423115
0.5720572057205721,-0.05377935511339147
0.573057305730573,-0.05784830364866429
0.5740574057405741,-0.05695208146542724
0.575057505750575,-0.05397022422980623
0.5760576057605761,-0.06031311826355505
0.577057705770577,-0.04512536440483516
0.5780578057805781,-0.044704437649061325
0.579057905790579,-0.05080861606122959
0.5800580058005801,-0.048687898127096126
0.581058105810581,-0.04566164309249136
0.5820582058205821,-0.034651425891857573
0.583058305830583,-0.028076785341614872
0.5840584058405841,-0.03529147836537773
0.585058505850585,-0.024442108460849692
0.5860586058605861,-0.04441037866618685
0.5870587058705871,-0.03308243832001308
0.588058805880588,-0.0114397898853255
0.5890589058905891,-0.045485332811556485
0.59005900590059,-0.03675324842213099
0.5910591059105911,-0.030444267882324044
0.592059205920592,-0.032926110548222885
0.5930593059305931,-0.021852315191858065
0.594059405940594,-0.019953300713593167
0.5950595059505951,-0.012489110950549857
0.596059605960596,-0.015458778244357757
0.5970597059705971,-0.007145540167017085
0.598059805980598,-0.006098309014175728
0.5990599059905991,-0.011773216033391414
0.6000600060006,0.000521566304591525
0.6010601060106011,-0.004052160827658807
0.6020602060206021,-0.0013895827379119003
0.603060306030603,0.00602265704013207
0.6040604060406041,0.004929567703451122
0.605060506050605,0.03520633762674184
0.6060606060606061,0.02155804927216529
0.607060706070607,0.02899208789147624
0.6080608060806081,0.02629813503479421
0.609060906090609,0.0178795940540339
0.6100610061006101,0.034888261500197484
0.611061106110611,0.01848352849032866
0.6120612061206121,0.03572803849343424
0.613061306130613,0.0612307247346876
0.6140614061406141,0.03765232583988416
0.6150615061506151,0.039298573928874224
0.6160616061606161,0.03761889759965889
0.6170617061706171,0.051522296820371336
0.618061806180618,0.045143017286254264
0.6190619061906191,0.03818823394199809
0.62006200620062,0.03241360768360306
0.6210621062106211,0.0544826266198689
0.622062206220622,0.05849889534705292
0.6230623062306231,0.051874325564731705
0.624062406240624,0.05642885237988378
0.6250625062506251,0.060297919194439456
0.626062606260626,0.05705261482950636
0.6270627062706271,0.028617125383645893
0.628062806280628,0.05704985589149865
0.6290629062906291,0.05292931747124373
0.6300630063006301,0.05255974336053833
0.6310631063106311,0.048556735072393546
0.6320632063206321,0.05156436575814222
0.633063306330633,0.022933337766767693
0.6340634063406341,0.04438000685391288
0.635063506350635,0.026180593929101267
0.6360636063606361,0.034509265726128835
0.637063706370637,0.03551772666353308
0.6380638063806381,0.04231182751413619
0.639063906390639,0.019697332508182074
0.6400640064006401,0.03366901450076665
0.641064106410641,0.019095463951229755
0.6420642064206421,0.01985427595308369
0.643064306430643,0.030455806810770626
0.6440644064406441,0.000980017655513546
0.6450645064506451,0.0134380502980249
0.6460646064606461,0.006477205592179999
0.6470647064706471,0.01405521725880006
0.648064806480648,0.007251827644912605
0.6490649064906491,-0.0013294451588537581
0.65006500650065,-0.005404013976566409
0.6510651065106511,-0.0018665773503241101
0.652065206520652,-0.016796053306100144
0.6530653065306531,-0.00392071321486395
0.654065406540654,-0.014240573832315117
0.6550655065506551,-0.008395027855784108
0.656065606560656,-0.027611183955634985
0.6570657065706571,-0.023017106277588018
0.658065806580658,-0.04311851306033619
0.6590659065906591,-0.023686030221177035
0.6600660066006601,-0.034645017076075535
0.6610661066106611,-0.0053419357555171375
0.6620662066206621,-0.020883701772931137
0.663066306630663,-0.03923702071668199
0.6640664066406641,-0.020445222055819536
0.665066506650665,-0.041201948985048004
0.6660666066606661,-0.04166594241018201
0.667066706670667,-0.05881345482039771
0.6680668066806681,-0.05393195641359329
0.669066906690669,-0.05678641866048253
0.6700670067006701,-0.07089359017670649
0.671067106710671,-0.04347169732878267
0.6720672067206721,-0.06037794886274046
0.673067306730673,-0.05373267095690121
0.6740674067406741,-0.0505782624871335
0.6750675067506751,-0.03956423339718303
0.6760676067606761,-0.03240955731230094
0.6770677067706771,-0.0460965166734569
0.678067806780678,-0.057941230806082746
0.6790679067906791,-0.04740755906314661
0.68006800680068,-0.04119815597109382
0.6810681068106811,-0.037102261373018745
0.682068206820682,-0.05703750983703323
0.6830683068306831,-0.058499887305830306
0.684068406840684,-0.04341890424304278
0.6850685068506851,-0.05136306057899408
0.686068606860686,-0.04498657531866288
0.6870687068706871,-0.035347454046130794
0.688068806880688,-0.04214167146361952
0.6890689068906891,-0.031662799442375
0.6900690069006901,-0.012491282449184755
0.6910691069106911,-0.019126468614905186
0.6920692069206921,-0.02817474559079232
0.693069306930693,-0.014386425008251512
0.6940694069406941,-0.009650183316195342
0.695069506950695,-0.019039967715901232
0.6960696069606961,-0.011416251985827797
0.697069706970697,0.00023738072728206154
0.6980698069806981,0.007699511461788284
0.699069906990699,-0.0009974060844769785
0.7000700070007001,-0.01269374668416894
0.701070107010701,0.0024040890687112584
0.7020702070207021,-0.0010751833221412906
0.7030703070307031,-0.0005773294596661243
0.7040704070407041,0.0013330926650780908
0.7050705070507051,0.03089358159873619
0.7060706070607061,0.02016879433622911
0.7070707070707071,0.000909795194108675
0.708070807080708,0.023410725107612673
0.7090709070907091,0.015262347528553185
0.71007100710071,0.01554241511255127
0.7110711071107111,0.04471325177397392
0.712071207120712,0.039364852255215715
0.7130713071307131,0.053134267112543695
0.714071407140714,0.05224633601190181
0.7150715071507151,0.058105400207725574
0.716071607160716,0.036153629591488365
0.7170717071707171,0.05572283506477387
0.7180718071807181,0.039689442475209315
0.7190719071907191,0.056971850722707634
0.7200720072007201,0.04966646358242703
0.7210721072107211,0.03987581768965326
0.7220722072207221,0.046969665396031174
0.723072307230723,0.04553585388801954
0.7240724072407241,0.036341297551413576
0.725072507250725,0.04788906846497427
0.7260726072607261,0.05935811304852405
0.727072707270727,0.05763939022276475
0.7280728072807281,0.045951224483607736
0.729072907290729,0.06416843695854602
0.7300730073007301,0.05350505898121906
0.731073107310731,0.056484971785133384
0.7320732073207321,0.05262439177571696
0.7330733073307331,0.039022654029505915
0.7340734073407341,0.0350062622344291
0.7350735073507351,0.016028188348150573
0.7360736073607361,0.01135220252630869
0.7370737073707371,0.04178485821826575
0.738073807380738,0.031175184157381377
0.7390739073907391,0.031983512286470575
0.74007400740074,0.023781313158086063
0.7410741074107411,0.005940818037113802
0.742074207420742,0.03568389948384557
0.7430743074307431,0.02414398840486347
0.744074407440744,0.011624720119530944
0.7450745074507451,0.008524094862318914
0.746074607460746,0.011605316016816171
0.7470747074707471,0.008305212354736234
0.7480748074807481,-0.020206482440346167
0.7490749074907491,0.010200037839429073
0.7500750075007501,0.009941647281211668
0.7510751075107511,0.008853970807198084
0.7520752075207521,-0.014547349963723605
0.753075307530753,-0.003902891551362285
0.7540754075407541,-0.019253859714088085
0.755075507550755,-0.01084839256999506
0.7560756075607561,-0.025163851067189172
0.757075707570757,-0.009079613623250906
0.7580758075807581,-0.016207055861114518
0.759075907590759,-0.039697324784681756
0.7600760076007601,-0.03531129070767593
0.761076107610761,-0.04576290738219239
0.7620762076207621,-0.02637879269435981
0.7630763076307631,-0.03205776467689971
0.7640764076407641,-0.05339541562325273
0.7650765076507651,-0.050936246344198924
0.7660766076607661,-0.046547825609415075
0.7670767076707671,-0.04932519930259455
0.768076807680768,-0.0503052676132653
